MongoDB shell version v4.2.1
connecting to: mongodb://localhost:27017/md?compressors=disabled&gssapiServiceName=mongodb
Implicit session: session { "id" : UUID("4e86c30b-6783-44f9-b640-929d586dddb2") }
MongoDB server version: 4.2.1
1015607002668 	 SRL DOMISCOM 	 [unknown type]
1004605003629 	 IS Intreprinderea Silvo-Cinegetica Cimislia 	 [unknown type]
MD-IDNO-1014602003009 	 ALEXEI CONSTRUCT 	 [unknown type]
1008600011467 	 SRL TOPMANROM 	 [unknown type]
5626969 	 Î.M. DELMAR CONSTRUCTION S.R.L. 	 [unknown type]
7095607 	 DIVIMEX GRUP S.R.L. 	 [unknown type]
1014600043401 	 SRL Davira Grup 	 [unknown type]
1002600034480 	 Î.I. „PODLESNÎI ALEXANDR” 	 [unknown type]
1003605009978 	 S. A. "Drumuri-Cimislia 	 [unknown type]
1018600045001 	 INFOSOFT-MAX S.R.L. 	 [unknown type]
1006600035809 	 SC GEOCRIM SRL 	 [unknown type]
MD-IDNO-1003600110055 	 FPC DIVAT 	 [unknown type]
1012600013471 	 SRLDATARIO 	 [unknown type]
MD-IDNO-1004600017944 	 F.Tean 	 [unknown type]
17058476 	 REMAUTO GRUP S.R.L. 	 [unknown type]
MD-IDNO-1009607000616 	 I.I,,Mutruc Tamara,, 	 [unknown type]
1004600067215 	 Î.I Racu-SAJGI 	 [unknown type]
1003600133427 	 STOICA EFIMIA I.I. 	 [unknown type]
1018611000907 	 SRL CantMaster 	 [unknown type]
MD-IDNO-1005600021652 	 Bemas 	 [unknown type]
1004606000762 	 Intreprinderea de instruire si productie din Orhei SRL 	 [unknown type]
1013600027732 	 SRL Draperia Ta 	 [unknown type]
1013605000161 	 SRL Palisandor 	 [unknown type]
MD-IDNO-1004602009066 	 Nostalitserv-Prim SRL 	 [unknown type]
1007600078281 	 „Program-test” SRL 	 [unknown type]
MD-IDNO-1002600040678 	 Polimer Gaz Conducte 	 [unknown type]
23660785 	 LINIA & CO S.R.L. 	 [unknown type]
2006024010476 	 Pantiru Ion 	 [unknown type]
MD-IDNO-1009604000822 	 Î.I.Vasilcova Tamara 	 [unknown type]
1003600054308 	 „ANTONII” S.R.L  	 [unknown type]
1003602028938 	 S.R.L.STRUC V.A. 	 [unknown type]
1012604001588 	 SC Paine pe vatra SRL 	 [unknown type]
1014600018506 	 SRL ALGAR-PROIECT 	 [unknown type]
1005602009111 	 Î.I.,,Straciuc Maria” 	 [unknown type]
1003607011922 	 S A Fabrica de unt din Floresti 	 [unknown type]
1003600036012 	 Victor Communication SRL 	 [unknown type]
MD-IDNO-1003600111063 	 Soficom Grup S.A. 	 [unknown type]
22371970 	 AO ,,GENDER CENTRU" 	 [unknown type]
1004602004289 	 ÎI Macovschi Nicolai-Cinstruct 	 [unknown type]
MD-IDNO-1002602002199 	 Narcis-VS 	 [unknown type]
1008605003122 	 SRL'' E-MARKET'' 	 [unknown type]
1003600058683 	 Petrachi Mariana ÎI 	 [unknown type]
1011605002507 	 ”Xelax Cim” SRL 	 [unknown type]
MD-IDNO-1006600017096 	 Gamaplast 	 [unknown type]
1012609003129 	 SRL ANEDITA - GRUP 	 [unknown type]
1004603004471 	 SRL"GOSCANA" 	 [unknown type]
15704894 	 Serghei Ganenco Andrei 	 [unknown type]
1758716 	 AO ACTR-ACCELS 	 [unknown type]
1014600001919 	 SRL GRAND COMERT 	 [unknown type]
1007600009867 	 SRL Condimelectro 	 [unknown type]
1004606001943 	 SRL " VICTERMO-SERVICE"sc 	 [unknown type]
MD-IDNO-1003601006049 	 Discont-t SRL 	 [unknown type]
1005600004042 	 SC Art Vega SRL 	 [unknown type]
1014602001810 	 NORDSPLIT-SISTEM S.R.L. 	 [unknown type]
1005600026613 	 Intreprinderea Municipala pentru servicii locative Centru 	 [unknown type]
1007600032698 	 S.C. MEZERNIUC COM S.R.L. 	 [unknown type]
1013602001271 	 SRLRusimar-Imrx 	 [unknown type]
1018602000497 	 SRL ENERGIE PROIECT EXPERT 	 [unknown type]
1006605003715 	 S.C „SERLUCI” SRL 	 [unknown type]
1003602024240 	 ÎS Întreprinderea de silvicultură Glodeni 	 [unknown type]
1004603004275 	 FPC ALMA SRL 	 [unknown type]
1003611009177 	 SRL "Coraf" 	 [unknown type]
MD-IDNO-1014600004998 	 „Caves Grup” 	 [unknown type]
1003600069773 	 SRL Lenses Grup 	 [unknown type]
1002600048467 	 II Bodolan Natalia 	 [unknown type]
1008607002473 	 II "Vascauțan Andrei" 	 [unknown type]
1011600015331 	 Cuvintul-ABC SRL 	 [unknown type]
2003013014969 	 Guzinschi Ecaterina 	 [unknown type]
7451700 	 PROTECŢIA PLANTELOR Î.S. 	 [unknown type]
1010800029517 	 Prim - Mol SRL 	 [unknown type]
1012602003991 	 "AVA-Mob" SRL. 	 [unknown type]
1012600003447 	 Software 4 CML SRL 	 [unknown type]
1003604011482 	 SC Brielectrica SRL 	 [unknown type]
1003602008637 	 I.I.ANATOL-JUȘCA 	 [unknown type]
1011600003439 	 SRL Caero Prim 	 [unknown type]
MD-IDNO-1009605000771 	 Garaba Maria 	 [unknown type]
1003600008275 	 SA Tirex Petrol 	 [unknown type]
MD-IDNO-1003600109932 	 Damicom 	 [unknown type]
1003600130242 	 SC VANRO-COM SRL 	 [unknown type]
1003600069430 	 ”Florarie” S.A. 	 [unknown type]
1015600008052 	 SC «Sedrev Brand» SRL 	 [unknown type]
1009604004211 	 SRL TRAIANCOMERT 	 [unknown type]
1003602000343 	 Denalex Exim Grup SRL 	 [unknown type]
1003600027731 	 ÎM NOVOADVAR 	 [unknown type]
1009600035132 	 Topspin Club 	 [unknown type]
1008600028490 	 I.M. " Eurovent Climatizare "  SRL 	 [unknown type]
43699017 	 GT COTRUTA  LUDMILA 	 [unknown type]
1009600005173 	 ÎI ”Racu Victoria” 	 [unknown type]
1221925 	 SG MEDIA M1 S.R.L. 	 [unknown type]
30958711 	 LUMGRUPMAŞ SRL 	 [unknown type]
2940024 	 CASA CLASICĂ S.R.L. 	 [unknown type]
628739 	 PROINFORM S.R.L. 	 [unknown type]
1007600045922 	 ACTIVGAZ SRL 	 [unknown type]
28896380 	 S.C. GOLTVIS LUX S.R.L. 	 [unknown type]
1003601006599 	 FARM IMEX SRL 	 [unknown type]
25206643 	 TOR-AUTO S.R.L. 	 [unknown type]
6215868 	 TINUCRIS S.R.L. 	 [unknown type]
1019600006285 	 SRL Bauhof Group 	 [unknown type]
1004600013854 	 SOGNO S.R.L. 	 [unknown type]
1018604004248 	 SRL NORDEXPERTGRUP 	 [unknown type]
1003602001100 	 SA Combinatul de Piine din Balti 	 [unknown type]
1012600038364 	 Livart Prim 	 [unknown type]
1003600131722 	 I.I"Dunas A" 	 [unknown type]
17161598 	 CAMBUR VARVARA CONSTANTIN 	 [unknown type]
1003602023841 	 FPC "IMIT-com"SRL 	 [unknown type]
MD-IDNO-1016600006572 	 Sunny-Buss 	 [unknown type]
1006607001025 	 Societatea Comerciala ARVI-SERPRIM S.R.L. 	 [unknown type]
869430 	 PIACENTI RESTAURARE S.R.L. 	 [unknown type]
1003602006301 	 II LA BECIUL VECHI-PÎRGARI 	 [unknown type]
1006607006488 	 SRL Baltari-Prim 	 [unknown type]
1005604004730 	 SC VSLADOS COM SRL 	 [unknown type]
1003600051547 	 ICSC „INCERCOM” ÎS 	 [unknown type]
1003600006570 	 Ria-Prodex SRL 	 [unknown type]
1007600000886 	 SC Oxalion SRL 	 [unknown type]
29971588 	 AO Federația Națională a Agricultorilor din RM ”AGROinform” 	 [unknown type]
2583406 	 BANCA DE ECONOMII S.A. 	 [unknown type]
1002600023242 	 I.S.Posta Moldovei 	 [unknown type]
53626 	 TI Media Ltd 	 [unknown type]
662828 	 INTERACCES - M S.R.L. 	 [unknown type]
1018604006194 	 SRL ,,LEVITEX-COMPANY” 	 [unknown type]
17992231 	 кавалжи надежда 	 [unknown type]
MD-IDNO-1016600020756 	 DATE INTELIGENTE S.R.L. 	 [unknown type]
1013601000587 	 Consiliul pentru prevenirea si eliminarea discriminarii si asigurarea egalitatii 	 [unknown type]
MD-IDNO-1002602001136 	 S.A. "Codru-Nord" 	 [unknown type]
14325233 	 PANFIL LIDIA MIHAIL 	 [unknown type]
1012609000690 	 Casa Muzicii SRL 	 [unknown type]
1003602150754 	 IMSP SR RISCANI 	 [unknown type]
1002600045857 	 Truck SRL 	 [unknown type]
1007600063492 	 ÎM ”GEDEON RICHTER-REȚEA FARMACEUTICĂ” SRL 	 [unknown type]
